No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
,2019,8,7,1,157,1,-8,1023,NW,32.08510605,2,8
,2010,6,19,12,19,14,14,1012,NE,15.34122595,4,0
,2014,8,11,17,130,27,17,999,SW,46.80132184,9,0
,2018,8,3,23,121,21,1,1019,NE,10.55331177,3,7
,2010,1,28,2,40,-16,15,1011,SE,42.48897847,4,4
,2013,8,15,22,166,-13,37,994,SW,34.78719358,9,8
,2011,7,22,10,129,-18,33,998,NW,6.055853773,4,7
,2020,8,19,5,22,-7,-3,993,NE,27.75578138,4,5
,2011,8,17,23,278,9,-6,990,NW,46.49537904,9,3
,2014,12,6,2,250,-17,0,1023,SW,30.94480244,9,5
,2011,10,23,0,8,-3,31,1015,SE,26.44036992,9,1
,2022,11,31,5,12,-20,24,1007,SE,18.31615953,4,4
,2014,10,5,5,51,-25,16,1005,SE,39.43940703,1,9
,2010,6,13,7,208,25,30,1012,NW,45.65296069,0,2
,2014,9,17,2,37,-6,33,1025,SE,37.66583941,9,2
,2022,3,2,12,99,-30,27,1015,SE,36.26246798,7,0
,2012,10,18,21,192,-6,8,991,NW,9.624518455,2,7
,2021,1,10,16,190,-29,37,994,NW,41.6993171,6,9
,2011,9,24,13,50,1,21,1018,SW,2.034792755,7,2
,2020,10,8,2,140,-18,35,993,SE,37.86807383,5,0
,2013,10,8,3,167,2,17,1024,SW,10.54350172,5,3
,2010,2,18,2,108,1,25,1011,NE,24.3630635,2,0
,2012,3,12,21,206,25,7,997,NE,34.76169735,8,0
,2020,11,28,14,299,-7,-1,1010,NE,37.95392065,2,0
,2010,4,21,22,109,-4,21,997,NE,44.40419706,4,1
,2017,8,5,10,195,-27,7,994,NW,14.12960721,5,0
,2014,11,4,1,151,-7,1,1010,SW,11.21601215,0,5
,2010,9,24,12,242,-8,-3,1016,SW,49.81231037,8,6
,2011,3,24,15,127,-2,22,1027,NW,10.37790844,6,0
,2018,2,28,5,104,3,35,994,NE,33.27403734,0,9
,2016,2,13,14,9,-10,27,1010,SW,47.63723457,5,0
,2012,11,25,3,147,-1,3,997,SE,44.82779935,6,9
,2010,9,4,14,139,-5,-9,1011,NW,22.16317187,4,8
,2011,12,1,16,189,-11,-2,1007,NW,31.87908356,4,8
,2016,8,11,11,93,-15,33,993,SE,26.45481415,6,0
,2017,2,9,1,228,-28,-6,993,NE,17.33277916,2,7
,2014,8,17,4,62,18,23,1026,NE,7.221105053,2,2
,2022,4,20,11,24,6,8,1004,SW,40.16971153,0,6
,2021,6,11,8,267,27,-4,1027,SE,4.522084386,7,0
,2013,5,10,20,280,9,28,1016,SW,30.48136907,1,6
,2019,5,17,23,10,13,31,1010,NE,29.71845863,2,0
,2013,10,3,9,200,-6,6,993,SW,16.74121693,6,2
,2014,10,19,17,125,-8,15,1000,SE,6.770427875,9,6
,2016,7,23,4,189,13,35,1008,SE,39.98185637,9,0
,2022,8,28,0,88,28,16,1008,SE,23.09622061,7,8
,2016,5,3,1,115,-30,32,1016,NE,36.26364457,8,4
,2013,4,6,2,176,2,17,1029,NW,0.824290103,7,1
,2010,2,26,7,13,-16,9,1017,NW,3.725158214,6,3
,2014,5,20,11,256,-14,-5,994,NW,8.792384226,9,7
,2016,8,6,9,208,3,-3,1014,SW,5.691904194,0,3
,2021,1,25,18,280,-14,21,992,SE,9.585338548,0,9
,2013,6,28,11,104,21,8,1015,NE,34.32440341,7,4
,2016,2,7,3,146,27,21,999,NW,2.349853626,6,1
,2017,2,1,3,278,10,8,1013,NW,1.893280605,1,4
,2011,8,8,3,8,13,13,1018,SW,1.582605124,8,6
,2011,6,16,8,117,-27,13,996,SW,34.88245623,9,8
,2014,6,20,23,93,-18,6,1012,NW,26.80677362,6,7
,2012,6,24,19,143,-27,7,1016,SE,18.51212058,8,9
,2013,9,15,2,288,-24,1,998,SE,33.78039541,0,5
,2010,3,19,17,13,15,30,992,SW,27.68021361,2,8
,2020,2,10,23,256,28,12,1002,SW,0.366742029,9,6
,2013,5,12,23,185,-22,37,995,SE,41.92748725,1,2
,2020,6,30,0,206,-8,7,1027,SW,17.50921916,5,0
,2013,9,5,6,171,2,5,1010,SW,19.97806316,9,4
,2013,9,3,7,269,2,5,1008,SE,39.11449775,3,8
,2012,2,28,6,220,-11,25,1014,SE,9.354540786,1,7
,2011,9,27,11,151,-27,12,1028,NE,0.503592772,1,5
,2013,9,13,2,110,-30,11,993,SW,45.44191724,5,7
,2022,6,30,3,182,23,28,1011,SW,25.27391278,8,7
,2017,1,19,4,71,11,22,994,NE,17.4763565,5,2
,2012,11,3,0,282,3,13,990,SW,40.95227898,3,5
,2015,8,20,9,73,-4,9,1006,SW,1.31474566,8,6
,2011,8,3,2,214,-10,22,998,NW,10.11454106,1,1
,2010,8,16,5,22,-7,20,998,NW,7.764403124,5,6
,2016,8,30,2,67,-16,29,1013,NW,36.89153421,6,9
,2021,10,12,4,92,4,-3,999,NE,15.60433753,2,5
,2021,5,18,19,62,-6,-1,1009,SW,38.64533728,3,1
,2015,2,29,1,223,24,-10,1006,NE,2.073822197,6,1
,2022,9,30,19,224,-22,10,1002,NE,30.40577889,8,5
,2019,12,22,19,102,-14,14,1018,SW,15.91103622,4,2
,2013,11,17,10,214,-10,21,1025,SE,9.345996763,1,5
,2016,6,21,18,191,29,35,1012,SE,40.83824962,7,8
,2015,3,27,23,159,-18,35,1016,SW,20.61250618,8,9
,2011,1,22,5,206,-28,-1,1007,SE,28.58147986,1,0
,2013,12,28,0,268,-27,37,1007,NW,1.654192189,9,2
,2018,5,17,18,193,-27,-2,998,SW,39.58122586,9,1
,2017,4,17,19,151,12,9,992,NE,14.34412728,0,2
,2015,4,7,9,236,-3,37,996,NW,34.67030689,3,1
,2022,9,14,11,87,-24,9,1004,NE,38.02372924,0,2
,2010,6,11,22,10,-5,29,1019,SE,5.855812874,0,3
,2016,8,16,15,186,-20,-4,998,SW,14.7950282,4,6
,2010,9,22,4,213,-7,0,1016,NW,36.1720041,6,1
,2017,1,25,3,14,12,10,1025,SW,11.60887737,2,1
,2012,7,4,1,265,-21,27,1007,NW,42.4086976,6,1
,2018,7,19,4,296,6,36,1020,NW,15.59867654,4,5
,2022,9,22,13,72,-18,8,1006,NW,20.11651038,9,7
,2014,1,8,13,51,13,35,995,SW,4.987167361,7,3
,2015,2,5,12,127,11,4,1028,NW,7.38375593,6,9
,2013,6,3,23,27,8,-5,1014,NW,13.77108141,0,2
,2015,4,3,17,64,-12,-1,1027,SW,2.445441412,0,8
,2018,5,17,16,16,20,35,1027,NE,9.651613987,6,0
,2016,5,6,21,137,-12,5,1020,SE,20.44715133,5,9
,2011,10,10,12,228,-19,34,1018,SW,18.99811234,8,1
,2020,1,23,16,253,21,0,1029,SW,9.934718991,7,6
,2015,1,9,23,209,-9,24,998,NW,4.022534193,5,2
,2020,7,6,15,293,16,-3,990,SW,15.90739174,5,8
,2020,3,24,3,230,6,17,1005,SW,37.26733038,8,0
,2022,5,22,22,240,25,-8,1027,SE,25.50497861,3,8
,2022,8,2,15,69,-1,-9,1012,SW,47.34019871,8,5
,2021,5,3,3,103,15,3,997,NW,6.994316387,7,0
,2018,10,11,5,203,-19,18,1001,SE,10.36589723,2,8
,2017,9,15,15,52,-2,36,999,SW,14.01497668,3,8
,2022,4,14,9,53,-10,-8,1005,NW,0.650094991,6,9
,2020,7,13,6,275,-20,-10,1013,SE,47.16902392,2,4
,2022,8,17,1,30,29,4,1028,SW,22.26819157,2,6
,2010,7,21,9,134,6,9,997,NW,24.08247386,7,2
,2014,4,28,15,57,17,11,1000,SE,7.892871325,4,7
,2015,8,11,7,104,27,23,1015,NW,43.63488451,4,2
,2018,10,6,8,265,-13,39,996,SE,34.63161183,7,9
,2013,11,22,12,9,13,22,1004,SW,21.56804938,5,6
,2022,10,29,19,252,28,-2,1004,NE,43.89857483,4,3
,2010,10,28,7,294,-4,-8,992,SE,45.27288691,0,4
,2015,4,2,13,155,6,-9,1005,SW,2.474027052,4,6
,2018,10,1,9,157,17,-7,1004,SE,5.966229486,7,1
,2015,12,23,20,36,-19,5,1014,NE,1.381414968,8,3
,2016,8,4,8,118,-8,22,1022,NW,29.08651235,5,6
,2019,8,9,1,66,3,-2,1003,NE,10.89719301,9,2
,2013,4,11,11,241,7,29,1013,NE,42.24640418,2,3
,2022,5,24,15,298,-8,27,1000,NW,23.29569303,7,9
,2011,5,6,0,212,22,7,992,NE,41.88548732,4,7
,2022,5,16,12,100,-6,5,998,SW,27.78026117,1,2
,2012,3,10,14,55,-27,-3,995,SE,39.80838986,0,8
,2020,2,3,9,238,-1,12,1020,NE,18.59275041,7,4
,2010,1,24,21,230,-1,25,1005,SE,47.26969203,1,1
,2011,11,28,14,91,-18,-8,1000,SE,33.35793612,2,7
,2016,3,10,19,278,11,4,1006,NW,29.77452722,8,9
,2018,9,12,5,108,18,27,992,NE,17.61783419,0,7
,2018,7,31,22,167,-17,22,1008,NW,46.85919895,7,0
,2018,2,1,16,299,25,7,1013,NW,16.88672001,1,8
,2020,11,27,2,217,16,12,997,SE,41.79297176,7,1
,2010,8,25,1,221,-23,32,1025,SW,20.2154108,1,3
,2016,11,10,14,160,24,-8,1029,SE,38.35920008,6,5
,2016,8,29,20,15,-7,19,991,NW,45.59389578,2,8
,2018,7,25,7,277,-13,34,1012,NE,23.28035585,3,0
,2018,12,10,15,56,4,6,1029,SW,26.30676061,0,8
,2010,11,24,11,61,-6,39,1019,SW,16.5171453,9,7
,2019,6,26,20,241,-14,21,1014,NE,2.734783639,0,6
,2014,2,4,23,89,1,35,996,NE,32.6240599,9,1
,2011,4,9,18,71,25,-4,1017,SW,5.982126227,7,6
,2021,1,27,11,29,-7,28,1006,NW,17.70294643,7,1
,2015,7,9,12,287,-24,3,1021,SW,17.47469549,1,8
,2011,11,12,0,85,-18,4,990,SW,7.550190974,3,3
,2015,2,26,12,233,-4,33,1016,SW,33.3355158,1,1
,2016,6,11,3,234,17,1,1025,NW,8.729966541,7,4
,2015,9,21,18,264,-26,-3,996,NE,38.91681746,6,8
,2021,5,6,12,286,5,5,992,NE,12.46395358,6,3
,2020,5,27,15,268,-5,30,1019,NE,14.3643743,9,4
,2022,4,30,7,185,11,23,990,NW,17.1864151,2,7
,2010,1,7,7,130,14,35,1023,NW,7.637628044,4,2
,2013,4,9,23,290,0,13,1027,NE,21.71322433,0,5
,2012,9,11,18,276,-21,18,1025,SE,4.016256211,9,0
,2014,9,23,23,179,15,5,1022,SE,21.35580423,3,2
,2016,7,17,21,289,-5,-6,1005,NE,16.99560662,3,7
,2021,4,11,7,162,-9,-6,1027,SE,16.91327236,0,9
,2012,9,25,8,270,-19,19,1000,SE,33.03371259,6,9
,2010,5,22,16,95,1,39,997,NE,38.45114372,4,5
,2020,12,18,0,261,-4,39,990,NE,17.79992611,0,9
,2020,12,26,11,287,2,-6,1003,NW,13.1007346,4,3
,2018,10,9,19,82,22,32,1019,SE,24.71747174,7,7
,2015,2,17,0,224,21,2,1010,SE,39.38595377,9,2
,2015,9,21,8,222,-11,24,1010,NE,32.22864757,7,1
,2013,6,25,22,117,8,38,1023,SW,1.900067389,1,9
,2020,5,28,17,191,10,14,1027,NE,23.99647619,0,7
,2010,11,16,19,78,9,39,1015,NW,49.54825318,1,3
,2021,10,14,19,77,28,3,1003,SW,17.65637638,5,8
,2018,12,1,9,146,-18,33,1029,SW,22.03584007,4,2
,2019,8,2,20,106,-17,35,1024,SW,14.37033657,3,8
,2016,2,11,11,270,13,15,1007,NW,24.88473448,7,9
,2021,5,7,4,243,9,7,1009,SE,8.046066128,4,5
,2019,10,10,23,72,22,9,998,NE,12.350682,3,4
,2016,8,12,18,25,-9,23,1022,NW,35.58681542,7,1
,2020,4,11,6,209,-13,-4,993,NW,6.914339684,0,5
,2016,10,2,16,91,17,36,993,SW,46.30718818,8,3
,2016,10,25,0,124,-2,-1,1005,SW,15.39802042,1,4
,2017,11,14,18,72,12,4,1015,NW,28.75125485,7,5
,2020,9,9,16,122,-15,6,995,SE,16.09153388,8,6
,2017,7,27,0,183,15,0,1026,SW,23.90153879,9,3
,2012,12,30,15,186,4,23,1011,NW,45.1900664,7,7
,2017,7,29,18,197,22,16,1028,SW,3.428864092,8,4
,2013,9,12,8,77,3,10,996,NE,42.81713134,3,6
,2016,3,10,20,185,-28,20,1019,NE,27.87868434,1,5
,2014,3,24,3,252,-27,39,999,NE,33.25356293,2,4
,2021,10,2,6,12,23,-7,1004,SW,2.79435334,7,6
,2013,7,12,1,298,-26,30,995,SW,38.06995587,4,3
,2022,2,26,21,75,-21,38,1013,SE,6.388920736,3,6
,2013,10,3,13,50,21,6,991,NE,48.24105899,2,2
,2015,3,13,0,274,-2,38,1029,SE,39.96436381,2,7
,2011,6,19,3,148,1,37,1004,NW,24.64339894,9,9
,2022,9,24,21,218,0,9,1010,NW,46.20834786,9,3
,2014,4,13,19,121,-29,14,1007,NE,8.453664108,6,3
,2017,5,24,22,210,-19,29,994,SE,49.58319819,7,0
,2011,6,22,18,279,-4,12,1014,SW,35.84095225,4,7
,2014,3,16,12,25,-26,4,1025,SE,4.918895681,7,4
,2016,2,23,2,172,6,22,999,NW,26.82957521,8,8
,2014,4,1,9,155,-4,8,1012,SE,35.54381842,3,2
,2019,6,8,7,237,-8,4,1013,NW,30.65111308,1,4
,2018,4,13,17,81,2,30,999,NW,21.19746995,4,3
,2018,12,7,16,272,-27,-6,995,SE,12.4071428,1,6
,2017,8,21,4,67,28,5,1002,SW,11.91147467,9,9
,2018,9,21,6,43,-10,34,1010,NW,46.34751857,1,4
,2011,8,2,19,60,-7,37,1021,SE,11.73703753,5,1
,2012,7,13,23,122,13,21,1004,NW,48.1202517,9,5
,2013,2,12,16,195,0,11,991,NE,10.51129423,9,3
,2014,10,17,20,110,13,32,1004,SW,19.21418894,0,5
,2019,2,31,1,257,17,21,1006,NE,0.616171321,1,0
,2021,10,9,10,88,-7,2,1009,NW,45.15719697,4,0
,2011,5,10,2,197,18,27,995,SW,5.217583767,9,3
,2022,4,3,14,281,22,15,1004,SE,17.86646297,4,6
,2020,4,28,21,199,-21,6,1006,SE,42.12591072,9,6
,2019,4,27,10,98,18,-6,1015,SW,39.59489694,2,0
,2013,7,21,1,26,18,38,1011,NE,42.075051,4,4
,2013,3,11,7,88,19,22,998,NE,45.70537954,8,5
,2014,2,24,14,145,-29,16,1001,SW,45.55353943,1,4
,2015,5,12,3,181,0,-6,1011,SE,38.52495822,5,6
,2010,6,7,22,256,-6,26,1012,SW,29.12118322,7,5
,2022,8,23,4,188,-27,-4,1026,NE,28.07746333,2,4
,2015,11,10,22,239,20,37,1003,NW,0.645976732,1,4
,2022,3,10,6,195,-20,7,1013,SE,36.1285134,0,8
,2018,4,29,1,296,-14,20,997,SW,11.33383576,0,2
,2012,4,28,10,164,13,-5,1015,NW,41.43487094,3,8
,2011,4,26,21,270,-29,-9,1021,NE,27.69020426,5,1
,2021,7,29,11,7,-25,2,1017,SE,49.36239399,6,9
,2017,4,27,7,37,-22,31,1021,SW,10.51367421,7,6
,2011,7,20,13,113,-26,0,1011,NE,36.17326806,7,5
,2017,4,10,7,55,-11,15,998,SW,27.37668843,9,7
,2019,10,4,8,137,-2,10,992,SW,46.59034223,0,8
,2013,8,10,4,101,-10,-9,1014,SE,13.29968541,7,5
,2018,5,22,12,176,-22,29,1028,NE,2.971879879,9,1
,2013,2,10,9,168,-3,9,1001,NE,27.19328167,0,9
,2010,9,4,2,285,24,6,1018,NW,26.08065105,2,3
,2017,9,7,10,260,-23,5,992,NE,15.585361,4,2
,2010,1,31,4,222,0,31,1012,NE,49.32688988,9,2
,2014,5,18,21,198,-11,-6,1012,SE,3.485571208,9,4
,2016,3,23,3,210,-4,3,1007,NW,28.4760049,7,9
,2012,10,3,4,286,-23,13,1000,SE,13.01084559,7,0
,2015,11,24,7,179,23,-7,1025,NE,0.095600583,5,8
,2022,5,15,8,249,-10,37,1015,NW,49.39245687,3,3
,2020,4,5,14,230,-3,13,997,SE,24.08064184,3,6
,2010,3,30,0,22,-8,36,1017,NW,42.85952467,7,6
,2015,7,9,18,47,-25,-2,1007,NE,42.00336198,2,6
,2014,5,20,11,108,-28,-8,1002,NW,40.61391833,7,4
,2011,1,12,12,295,-26,-2,1025,NW,22.95086264,3,3
,2013,4,21,3,5,-22,7,1029,NW,44.79631589,9,3
,2021,1,16,15,37,-24,25,1001,NE,18.36361145,8,4
,2021,3,11,11,168,29,8,1011,NE,20.41934591,1,5
,2020,11,17,14,282,-27,13,991,NW,12.78525979,9,9
,2021,10,3,0,202,8,-7,1029,SE,22.4042538,0,6
,2020,10,15,13,272,-26,-2,1017,SE,49.32501014,3,4
,2020,5,4,14,243,-20,22,1002,NE,28.66203311,8,8
,2016,6,9,7,46,-16,-10,1022,SW,41.55488748,6,8
,2015,11,8,1,248,3,24,992,SE,13.16714588,8,0
,2020,1,18,15,78,-18,-1,1023,NW,47.79603459,8,4
,2019,10,22,16,109,23,1,1012,SW,0.658660936,9,1
,2015,9,4,10,12,17,7,1021,NE,46.51226095,8,3
,2018,9,27,22,89,-24,3,1009,SE,44.90019452,8,6
,2011,1,5,19,279,9,-1,1017,SW,3.367810822,6,9
,2010,7,26,1,220,-25,-1,997,NE,30.24233637,7,5
,2011,4,9,19,72,25,7,992,NE,39.26220262,1,6
,2012,2,16,9,233,8,13,1019,NW,20.19039405,8,2
,2018,12,4,17,259,19,-10,1014,SE,4.5928657,1,4
,2021,11,16,3,112,-1,19,1019,SW,41.46999638,7,5
,2019,11,29,17,45,-9,4,1018,NW,23.32491588,1,5
,2018,2,5,11,273,-6,-3,1019,SE,13.16250507,7,5
,2021,6,7,6,42,-3,24,1023,SW,3.542772021,2,8
,2014,6,11,18,207,23,7,1014,NE,32.00859223,1,5
,2016,5,7,6,102,-11,30,1006,NE,2.115093054,5,1
,2012,3,6,1,123,8,5,1013,SE,39.55469321,5,8
,2019,11,29,13,9,-28,10,1027,NW,38.53760022,0,3
,2011,7,19,3,186,-26,4,1017,SW,16.14713505,6,6
,2015,3,17,10,30,-30,-6,1022,SW,23.61436709,0,5
,2015,11,28,22,155,-16,34,1025,NE,33.46098029,3,8
,2014,7,25,13,59,-5,-4,996,SE,47.9561928,5,9
,2010,2,31,5,248,-28,37,1012,NW,26.00755125,7,2
,2019,8,6,2,269,9,-4,1015,NE,49.83398696,7,7
,2011,2,19,23,216,26,16,1003,NE,16.25528944,9,4
,2016,2,17,15,1,10,14,1017,NW,26.32459733,6,5
,2019,4,12,19,23,16,11,1013,SW,5.780777901,4,2
,2011,10,12,15,205,11,37,996,SW,27.8219787,5,2
,2014,1,13,2,198,3,2,1025,SE,26.81566548,7,6
,2020,11,6,15,113,21,6,1028,NE,42.44069572,2,5
,2019,7,19,17,279,-26,30,1004,SE,49.82757921,5,1
,2022,2,1,7,154,0,33,992,SW,49.30890562,3,9
,2013,6,13,9,164,20,2,991,NW,11.81505978,2,7
,2019,5,5,21,221,-18,15,996,SW,16.92227768,2,4
,2010,5,1,23,90,12,-2,1005,SW,13.73285002,3,6
,2014,4,3,2,166,-30,-6,1010,NE,9.983977567,5,2
,2010,5,3,13,206,-9,28,998,SW,7.506800661,0,9
,2012,12,15,14,281,-16,22,1001,SE,25.58720063,1,4
,2021,11,15,23,64,-5,-7,1018,NW,43.62493912,3,2
,2018,9,31,1,3,-13,17,1013,NE,29.49337841,9,2
,2016,12,22,15,156,17,15,1022,NW,43.63318251,8,0
,2011,12,4,12,248,-22,-7,1003,SE,47.9747314,7,2
,2014,1,8,22,256,-30,5,1007,SE,19.15707105,9,6
,2013,2,3,14,234,12,26,994,SW,41.78339034,7,8
,2022,12,8,13,73,-22,11,1004,SE,2.616760947,6,0
,2016,7,29,17,186,-8,25,996,SW,24.05365763,5,3
,2013,9,12,15,61,12,27,1014,NE,18.41482604,6,9
,2018,3,23,11,163,14,24,1003,NW,10.24259431,5,6
,2012,6,18,13,55,27,14,1029,SW,21.91964048,2,5
,2015,5,28,14,110,-29,-3,1025,SW,22.18512677,5,3
,2014,9,13,1,217,-17,6,1024,NE,40.42697965,6,2
,2019,9,30,4,239,7,7,1013,SE,43.44593058,5,5
,2017,12,8,12,20,9,39,1004,SW,32.84752122,1,3
,2022,10,17,17,140,-13,1,1000,SE,31.66940787,5,4
,2020,3,9,12,264,-15,22,1013,SW,5.509119191,1,1
,2010,10,7,8,138,22,12,1000,SE,28.76309061,0,8
,2019,10,22,23,69,-2,1,1006,SW,13.7222384,9,1
,2011,2,24,9,117,13,0,995,NW,14.73813641,9,3
,2016,10,30,19,197,-20,2,1010,NW,4.738732613,9,7
,2010,4,25,4,204,-25,24,997,NW,31.79340764,4,6
,2014,12,15,5,213,-28,16,1004,SW,29.19042048,3,3
,2017,12,29,8,55,-17,14,1021,SE,11.01362836,8,7
,2019,9,24,21,286,29,29,999,NE,13.15184618,8,5
,2014,3,22,21,292,-29,-8,1017,NE,38.6500593,8,7
,2014,4,16,10,174,1,38,1004,NE,39.64666818,2,3
,2018,2,20,14,127,0,14,1001,NW,24.6542324,9,4
,2020,1,25,5,291,-20,34,1007,NW,7.450134781,2,3
,2020,5,8,16,287,-9,-1,1026,NW,2.779619054,2,6
,2014,4,24,0,225,-28,6,1013,SE,13.57344315,9,3
,2010,10,16,8,63,19,-8,1026,NW,36.55928914,4,4
,2012,2,19,17,47,0,34,1018,SE,30.04083162,5,8
,2014,6,16,20,201,2,11,999,SE,35.90533844,5,7
,2017,5,26,5,59,-7,27,1003,SE,23.58739904,2,1
,2019,1,25,13,256,-30,3,1005,SW,37.7352941,1,6
,2011,10,31,1,64,13,16,1026,NE,24.04028971,5,1
,2013,3,14,9,238,-16,31,1000,SE,4.200737634,3,9
,2021,4,23,0,288,6,9,1015,NE,3.99291477,8,2
,2013,1,16,17,37,-4,37,1029,SE,41.57513596,1,0
,2012,12,1,1,24,7,7,1008,SE,31.48121671,3,1
,2015,12,18,20,58,17,2,1007,NW,13.95635296,1,2
,2019,11,27,0,296,-4,31,1019,NE,37.8587719,4,4
,2011,8,18,14,157,13,-5,1021,SE,6.786765379,2,5
,2012,3,1,10,56,-19,-1,1012,NE,32.26217296,3,6
,2011,5,17,1,47,-28,26,1001,NW,49.47429749,8,4
,2019,12,20,14,55,-1,18,1002,SE,7.500977317,9,4
,2022,3,7,20,64,1,-5,1010,NW,7.097243763,4,7
,2017,4,6,13,267,-8,28,1010,SE,23.39172056,8,0
,2011,9,13,4,68,-29,0,1018,NW,32.13307042,4,8
,2014,3,28,22,215,-24,37,1018,NW,1.327316815,9,2
,2013,8,7,3,88,3,14,1016,SW,24.9835456,8,5
,2010,6,28,21,280,1,33,1018,SE,4.158517588,7,3
,2022,6,24,21,256,22,33,1004,SE,12.06618884,0,1
,2016,1,8,8,159,8,19,1001,SE,35.61988099,2,5
,2015,12,12,12,233,1,9,1008,NE,36.94324738,4,9
,2019,11,28,2,130,12,26,1001,SW,36.48662253,2,7
,2021,7,28,10,48,12,5,1012,NE,3.257316702,9,3
,2010,4,16,13,146,-17,20,994,SE,39.33815544,0,7
,2018,8,3,8,1,-28,18,1015,SW,21.61035024,1,6
,2021,9,7,12,144,15,-5,999,NW,23.765479,1,0
,2013,2,6,1,60,1,18,1011,SW,20.98452365,3,4
,2010,8,29,17,272,12,21,1028,NW,42.85111875,5,7
,2017,11,13,6,48,5,-2,1012,SE,33.99851815,1,5
,2010,8,14,23,130,-14,26,1000,SE,25.00129208,5,8
,2011,6,13,2,42,17,12,1017,NW,41.7143511,0,6
,2014,3,27,6,56,-28,5,1020,SW,40.26817482,7,1
,2022,5,8,6,49,26,7,997,NE,0.252208192,2,0
,2010,2,19,22,177,-21,8,1028,SW,23.94399823,7,8
,2010,6,14,1,292,22,33,1017,NW,2.112305479,2,4
,2015,3,27,7,45,16,-9,1005,NW,15.35932408,0,1
,2020,4,25,10,169,9,-1,1020,NE,40.19186717,3,3
,2010,9,5,15,270,-13,1,1005,NE,47.20261761,2,9
,2014,10,18,7,138,-28,35,994,NE,12.10333303,7,5
,2019,5,4,13,246,8,7,1024,NW,1.071257442,0,8
,2020,7,23,4,147,-21,8,1014,SE,20.11681719,8,7
,2014,12,1,22,229,21,27,1002,SW,16.75594193,8,5
,2011,9,1,6,279,-22,26,1018,NE,33.84830914,5,3
,2020,5,28,9,124,15,16,1016,NW,24.75288362,4,9
,2012,1,9,19,191,24,37,1029,SW,19.94236317,4,4
,2012,2,19,20,79,15,3,1006,NE,11.47777989,5,3
,2012,3,1,5,93,-20,34,1026,SE,41.42401993,6,3
,2012,3,15,5,225,29,23,1027,SW,12.41946434,7,7
,2020,1,13,9,64,2,-9,1018,SW,2.736748952,2,3
,2013,9,23,8,87,5,33,1023,NW,28.23052542,9,2
,2019,9,29,2,87,-5,22,1019,NW,15.86743731,0,1
,2022,12,7,4,200,-4,8,1020,NW,35.62175687,4,9
,2010,4,14,16,213,7,16,1011,SE,4.043583421,0,0
,2022,9,30,0,203,-9,37,1014,SW,48.31537822,1,4
,2013,4,2,9,88,-5,19,993,NE,9.34290078,7,3
,2013,8,13,4,60,-9,-4,1024,SE,17.85284487,2,9
,2017,3,8,0,270,-26,16,998,NE,24.047748,9,8
,2020,9,28,22,93,4,10,1015,NE,44.50587544,3,8
,2013,11,31,9,26,-29,-4,1016,NW,36.12704433,5,4
,2014,11,12,23,213,4,37,1016,NE,7.241423235,7,4
,2013,4,13,13,73,-22,14,1007,NE,21.93068125,0,5
,2014,8,3,15,60,20,27,1019,SE,27.14559325,1,3
,2012,2,31,17,185,20,7,1020,NW,35.10628621,5,5
,2012,7,29,18,30,18,22,992,NE,28.59071658,7,7
,2017,2,19,13,218,-13,22,1018,NE,22.86674433,7,4
,2021,5,30,9,11,12,21,996,NE,38.27738248,2,7
,2010,9,12,7,31,-19,14,1007,SW,18.90288142,3,7
,2012,5,21,15,159,-28,3,1005,SW,49.3586354,9,2
,2011,4,30,10,236,-13,27,1021,NW,47.38912541,3,5
,2019,8,2,16,226,25,27,1027,SE,35.36902023,3,0
,2020,5,20,12,180,7,-7,1014,NW,44.13059621,1,4
,2015,9,18,4,45,-24,33,1021,SW,19.6587758,5,6
,2017,9,16,14,79,2,7,1008,NW,29.07351106,7,4
,2015,2,28,15,134,-25,-1,992,SE,13.6327582,8,2
,2013,10,9,9,259,-13,24,1024,NW,44.28196517,0,1
,2012,9,22,16,246,14,24,1018,NE,23.55125191,0,1
,2013,11,17,14,158,-9,29,1000,SE,26.80718059,8,8
,2022,8,25,7,202,20,12,995,SE,43.22837323,3,1
,2017,10,24,8,111,8,14,1008,SE,39.8639254,6,6
,2018,7,18,8,291,20,-10,1026,NW,16.08715992,1,8
,2017,6,19,10,118,-22,7,1016,NW,4.371380178,9,2
,2018,4,7,8,16,4,4,994,NE,8.104660101,0,6
,2017,11,4,21,226,-8,14,1015,SE,16.95479266,6,0
,2022,7,8,10,116,-19,21,1024,NE,15.26454149,5,5
,2014,12,1,6,42,21,9,1008,SE,1.915527463,2,1
,2014,12,10,22,114,-7,6,1006,SW,21.603257,9,9
,2010,6,4,3,282,19,0,1024,NW,5.292516843,3,0
,2017,8,17,18,36,9,2,1002,NE,11.04448597,0,4
,2020,1,7,8,112,-22,14,1003,NW,39.37415887,6,5
,2011,3,25,2,34,-18,9,1019,NW,24.74397736,8,1
,2015,8,1,18,131,9,14,1006,SW,18.64765279,0,3
,2015,2,16,12,227,23,31,1026,SW,9.271766713,1,2
,2021,9,24,15,146,11,34,1004,SE,43.31400532,1,0
,2019,2,31,3,121,-14,38,1007,SW,45.18448912,5,0
,2013,9,10,9,80,-24,20,1003,SE,25.93390086,4,2
,2018,12,11,2,172,-14,-10,1003,SW,46.06373586,5,1
